Age,Gender,Years at Address,Employment Status,Country,Current Debt,Postcode,Income,Housing,CCJs,Loan Amount,Outcome
34,F,10,Self Employed,UK,290.0,SE28 0JA,21000.0,Own,3,7302.0,Defaulted
42,F,16,Self Employed,UK,6180.0,SE8 3RE,40500.0,Mortgage,0,39355.0,Paid
58,F,12,Unemployed,UK,160.0,SK10 4BE,41500.0,Own,3,8013.0,Defaulted
75,F,40,Self Employed,UK,670.0,SL6 2JB,50000.0,Mortgage,3,20079.0,Paid
82,F,42,Employed,UK,5490.0,SP5 5LU,42000.0,Own,0,10323.0,Defaulted
48,M,16,Self Employed,UK,960.0,SW16 1UP,52000.0,Own,2,49584.0,Defaulted
32,M,6,Self Employed,UK,5070.0,SW9 9RQ,37000.0,Own,2,15645.0,Defaulted
58,F,28,Unemployed,UK,6430.0,SY22 6TS,49000.0,Rent,0,21061.0,Paid
76,M,9,Self Employed,UK,3490.0,TA4 1QN,39500.0,Own,0,18971.0,Defaulted
35,M,6,Unemployed,UK,6560.0,TD3 6JT,48000.0,Own,1,2325.0,Defaulted
33,M,4,Employed,UK,2530.0,TW2 5JR,21000.0,Own,0,5906.0,Defaulted
52,M,19,Employed,UK,100.0,UB8 1PA,52000.0,Mortgage,1,3567.0,Paid
39,M,6,Employed,UK,4660.0,W5 4ST,52000.0,Rent,3,26956.0,Defaulted
32,M,4,Self Employed,UK,870.0,WD3 5GF,38000.0,Own,0,7548.0,Defaulted
86,F,11,Unemployed,UK,1990.0,YO23 7EH,24000.0,Mortgage,2,305.0,Paid
75,M,11,Self Employed,UK,2670.0,OX15 5LU,42500.0,Own,1,34252.0,Defaulted
75,F,42,Self Employed,UK,6540.0,PE8 4BW,33000.0,Mortgage,0,5940.0,Paid
18,M,2,Employed,UK,1080.0,CA12 4AP,34500.0,Own,1,18744.0,Paid
84,M,32,Self Employed,UK,130.0,GL6 6XW,30500.0,Own,0,22435.0,Defaulted
85,F,28,Unemployed,UK,1640.0,EX18 7BR,52000.0,Own,0,29580.0,Paid
39,M,20,Self Employed,UK,1830.0,SW12 0JZ,21000.0,Own,0,3177.0,Paid
24,F,5,Self Employed,UK,1140.0,BT79 0PZ,49500.0,Rent,0,28954.0,Paid
19,M,2,Employed,UK,3620.0,BT27 4LF,52000.0,Mortgage,1,24676.0,Paid
51,M,12,Self Employed,UK,6460.0,NR34 9NE,21500.0,Mortgage,1,5564.0,Defaulted
33,M,16,Self Employed,UK,1180.0,S66 1AT,40500.0,Own,2,36618.0,Defaulted
40,M,9,Self Employed,UK,3770.0,PR8 2AU,51000.0,Own,3,35981.0,Defaulted
66,M,3,Self Employed,UK,6210.0,RH3 7ND,26000.0,Own,2,12092.0,Defaulted
65,F,11,Unemployed,UK,1030.0,OX13 6NQ,48500.0,Own,0,21953.0,Paid
17,M,2,Self Employed,UK,2990.0,FK8 2BJ,41000.0,Mortgage,0,31036.0,Defaulted
69,M,32,Self Employed,UK,7760.0,BS20 8DR,48500.0,Own,1,3393.0,Paid
58,M,3,Unemployed,UK,9610.0,TN6 3LQ,21000.0,Mortgage,3,4344.0,Paid
27,F,7,Self Employed,UK,620.0,TN1 1DX,47500.0,Own,0,30003.0,Paid
70,M,39,Self Employed,UK,4750.0,BT19 6DA,21000.0,Own,1,10637.0,Defaulted
19,F,2,Unemployed,UK,2110.0,SL4 4PZ,50000.0,Mortgage,2,46825.0,Defaulted
59,M,7,Self Employed,UK,10.0,G61 3LY,21000.0,Own,2,8835.0,Defaulted
58,F,13,Self Employed,UK,4870.0,MK17 8LN,52000.0,Mortgage,3,35785.0,Defaulted
85,F,42,Self Employed,UK,6440.0,NN7 4DN,46000.0,Own,0,1647.0,Paid
73,M,5,Unemployed,UK,8140.0,TN2 3QY,21000.0,Own,1,6887.0,Paid
45,M,28,Employed,UK,2930.0,GU25 4NP,50000.0,Own,2,16619.0,Paid
62,F,13,Self Employed,UK,450.0,CR3 0HD,45000.0,Mortgage,0,10983.0,Paid
76,F,11,Self Employed,UK,260.0,SP8 5HS,52000.0,Own,0,11380.0,Paid
33,F,2,Employed,UK,450.0,BT44 0SL,32000.0,Own,1,16559.0,Paid
36,F,7,Self Employed,UK,4290.0,BN25 4DW,21000.0,Mortgage,0,7358.0,Paid
36,M,2,Self Employed,UK,80.0,SM2 5NJ,39000.0,Own,0,9827.0,Defaulted
36,M,12,Unemployed,UK,8990.0,RH5 5AB,44000.0,Rent,0,4339.0,Defaulted
47,F,19,Self Employed,UK,480.0,IP12 4AD,40500.0,Own,3,17164.0,Defaulted
46,F,6,Unemployed,UK,820.0,DL2 1SN,52000.0,Own,3,12027.0,Defaulted
65,F,37,Self Employed,UK,6500.0,BT56 8EA,52000.0,Mortgage,1,9836.0,Paid
66,M,5,Self Employed,UK,360.0,WS13 6BU,52000.0,Own,1,47804.0,Defaulted
61,M,30,Self Employed,UK,8450.0,NN3 9TB,40000.0,Mortgage,3,38158.0,Defaulted
85,F,42,Self Employed,UK,3030.0,BT71 7PQ,21500.0,Own,0,354.0,Paid
31,F,10,Self Employed,UK,1720.0,BT36 5JJ,40500.0,Mortgage,2,11535.0,Paid
37,F,18,Unemployed,UK,110.0,YO25 6RZ,49000.0,Own,0,37723.0,Defaulted
74,M,42,Employed,UK,2580.0,SA3 4TS,21000.0,Mortgage,2,16826.0,Defaulted
40,F,6,Self Employed,UK,440.0,BT4 2HF,21000.0,Rent,1,6704.0,Defaulted
85,M,4,Employed,UK,4340.0,CR2 8RE,38000.0,Own,0,1613.0,Paid
39,M,18,Self Employed,UK,4790.0,ME13 0BL,51500.0,Mortgage,3,1640.0,Defaulted
74,F,42,Unemployed,UK,0.0,AB10 6BW,31000.0,Own,1,22692.0,Paid
76,M,18,Self Employed,UK,1600.0,B45 8LB,52000.0,Own,2,15689.0,Defaulted
69,M,5,Employed,UK,70.0,BA1 9DE,52000.0,Mortgage,0,48085.0,Defaulted
25,M,8,Unemployed,UK,8060.0,BH1 3QH,27000.0,Rent,3,11184.0,Defaulted
63,F,8,Self Employed,UK,3200.0,BN1 5DE,48000.0,Mortgage,0,6803.0,Paid
56,M,12,Employed,UK,0.0,BN3 1HB,52000.0,Own,0,8458.0,Paid
33,M,4,Unemployed,UK,510.0,BN3 3TJ,39000.0,Own,1,37240.0,Paid
25,F,2,Self Employed,UK,400.0,BT20 5HX,21000.0,Own,0,5037.0,Paid
83,F,42,Unemployed,UK,3170.0,BT23 6BD,38500.0,Mortgage,0,10089.0,Paid
63,F,2,Unemployed,UK,5790.0,BT27 5TJ,40500.0,Rent,0,8089.0,Paid
22,F,2,Self Employed,UK,8160.0,BT30 9BQ,37500.0,Own,1,22891.0,Defaulted
20,M,2,Employed,UK,3460.0,BT34 5BL,21000.0,Own,1,13546.0,Paid
19,F,2,Self Employed,UK,6050.0,BT79 7JN,23500.0,Own,1,14971.0,Paid
74,M,42,Employed,UK,6040.0,CM13 3PB,37500.0,Rent,3,35539.0,Defaulted
81,F,21,Self Employed,UK,90.0,CV37 7JD,38500.0,Own,0,3485.0,Paid
53,F,35,Unemployed,UK,3330.0,CW5 5GG,29000.0,Own,0,20759.0,Paid
46,M,24,Employed,UK,400.0,DD7 7JX,26500.0,Own,1,12921.0,Paid
66,F,31,Self Employed,UK,10.0,DN1 2LW,23000.0,Own,2,8560.0,Paid
51,F,26,Employed,UK,730.0,E14 8NG,35000.0,Own,0,30987.0,Paid
83,F,42,Unemployed,UK,2570.0,E2 7RJ,21000.0,Mortgage,1,18319.0,Defaulted
50,F,11,Self Employed,UK,3950.0,EC1V 7JW,27500.0,Own,1,21509.0,Paid
37,M,15,Self Employed,UK,7870.0,EH6 6PP,21000.0,Mortgage,2,18982.0,Defaulted
32,F,2,Self Employed,UK,2070.0,GU8 5NX,49500.0,Mortgage,1,14940.0,Paid
29,M,9,Unemployed,UK,9410.0,HA7 3AZ,42500.0,Own,0,23442.0,Defaulted
34,F,16,Self Employed,UK,7680.0,IM2 3AH,41500.0,Rent,0,32427.0,Paid
38,M,13,Employed,UK,2830.0,IM4 6DG,52000.0,Mortgage,1,33619.0,Paid
82,F,42,Self Employed,UK,0.0,IP21 5PA,52000.0,Mortgage,0,5485.0,Paid
80,F,41,Employed,UK,5840.0,LS22 5BG,39000.0,Mortgage,2,21823.0,Paid
86,F,42,Employed,UK,2410.0,LS29 8TJ,44500.0,Own,1,34243.0,Paid
40,M,20,Employed,UK,1480.0,LS7 2EZ,52000.0,Mortgage,0,3974.0,Paid
83,F,2,Self Employed,UK,5990.0,MK40 3QS,34500.0,Mortgage,0,15279.0,Defaulted
75,F,42,Unemployed,UK,1770.0,N10 2BN,45000.0,Own,1,677.0,Paid
89,F,40,Unemployed,UK,220.0,N10 3QG,42000.0,Rent,1,10696.0,Paid
68,F,36,Unemployed,UK,9510.0,N16 7DG,50000.0,Rent,2,49704.0,Defaulted
85,M,26,Self Employed,UK,4590.0,N6 5DR,44000.0,Own,0,39212.0,Defaulted
31,M,6,Self Employed,UK,1040.0,NE71 6QS,37500.0,Mortgage,1,24537.0,Paid
37,M,6,Self Employed,UK,8150.0,NP16 7BZ,47000.0,Own,0,27239.0,Defaulted
85,M,37,Employed,UK,1060.0,NW6 7TU,21000.0,Own,2,6121.0,Defaulted
54,F,2,Self Employed,UK,6500.0,PE28 4SS,52000.0,Own,0,48427.0,Paid
63,F,33,Self Employed,UK,80.0,PH15 2PF,35000.0,Mortgage,1,15832.0,Paid
63,M,42,Unemployed,UK,2700.0,PO35 5NB,42500.0,Mortgage,3,18470.0,Defaulted
49,M,17,Unemployed,UK,2110.0,RG1 6HR,32000.0,Own,2,30312.0,Defaulted
41,F,19,Unemployed,UK,2940.0,SA11 4AL,32500.0,Mortgage,2,7559.0,Defaulted
52,M,20,Self Employed,UK,2310.0,SA3 1PJ,23500.0,Own,2,14845.0,Defaulted
49,F,29,Employed,UK,3260.0,SA62 4LR,50000.0,Own,2,3618.0,Defaulted
71,F,37,Employed,UK,6880.0,SA67 8LZ,37500.0,Own,2,27937.0,Paid
89,M,4,Unemployed,UK,8750.0,SE20 8NN,42000.0,Own,1,19958.0,Defaulted
69,F,4,Unemployed,UK,1780.0,SE22 8UL,23500.0,Own,2,385.0,Defaulted
23,M,3,Self Employed,UK,2440.0,SE24 9HL,44000.0,Own,0,1381.0,Defaulted
37,M,5,Self Employed,UK,4780.0,SE5 8AA,23000.0,Mortgage,2,7697.0,Defaulted
77,M,42,Unemployed,UK,3370.0,SG5 3QB,32000.0,Own,0,25140.0,Paid
63,M,42,Self Employed,UK,2490.0,SK4 4PY,50500.0,Own,2,16804.0,Defaulted
37,F,17,Self Employed,UK,1350.0,SL2 3PY,21000.0,Own,0,3755.0,Defaulted
49,F,14,Employed,UK,8250.0,SP2 7SJ,38000.0,Mortgage,2,32912.0,Defaulted
78,F,25,Self Employed,UK,4350.0,SP7 8HQ,34500.0,Mortgage,3,31999.0,Defaulted
52,M,13,Unemployed,UK,5170.0,SW11 3EZ,21000.0,Own,1,5773.0,Paid
82,F,22,Self Employed,UK,3660.0,SW11 4JW,30500.0,Own,0,16284.0,Defaulted
58,M,35,Unemployed,UK,670.0,SW14 8PJ,43500.0,Mortgage,1,41702.0,Paid
65,F,28,Self Employed,UK,290.0,SW15 5AU,52000.0,Mortgage,0,7246.0,Defaulted
57,F,38,Self Employed,UK,5960.0,SW16 2BB,35000.0,Mortgage,1,21956.0,Paid
88,M,7,Self Employed,UK,6970.0,SW20 8RE,50000.0,Mortgage,3,43467.0,Defaulted
41,M,3,Employed,UK,80.0,SY8 1BQ,21000.0,Own,1,2790.0,Paid
70,M,6,Employed,UK,8330.0,TQ9 5BX,48000.0,Mortgage,0,41251.0,Defaulted
76,F,35,Self Employed,UK,1140.0,TW10 6BG,37000.0,Mortgage,1,25478.0,Paid
32,M,5,Unemployed,UK,310.0,TW12 1JP,52000.0,Own,2,30314.0,Defaulted
63,M,18,Unemployed,UK,2350.0,W1U 5AP,48000.0,Mortgage,1,46727.0,Paid
26,F,4,Unemployed,UK,7540.0,W6 0TD,46000.0,Mortgage,3,37419.0,Paid
88,M,40,Self Employed,UK,5290.0,WC2B 4AY,24000.0,Own,0,163.0,Paid
69,F,31,Self Employed,UK,770.0,IM9 5QA,37500.0,Own,2,36332.0,Defaulted
88,F,37,Unemployed,UK,3350.0,YO62 5EJ,36000.0,Mortgage,2,19773.0,Defaulted
51,M,6,Employed,UK,110.0,IP13 0HW,25500.0,Own,2,24770.0,Defaulted
21,M,3,Employed,UK,300.0,IM2 1NQ,36500.0,Own,0,19323.0,Paid
66,M,29,Unemployed,UK,130.0,RG29 1DN,31500.0,Rent,2,17150.0,Defaulted
85,F,42,Self Employed,UK,2170.0,RG27 0SF,51000.0,Mortgage,1,43748.0,Paid
82,M,11,Self Employed,UK,2320.0,GU22 7JF,39000.0,Mortgage,0,17963.0,Paid
29,M,3,Employed,UK,100.0,SK7 2AS,45000.0,Rent,3,37642.0,Defaulted
33,F,8,Employed,UK,2390.0,NR8 5DP,52000.0,Own,1,6014.0,Paid
24,M,5,Self Employed,UK,2790.0,NN6 9AL,37500.0,Mortgage,3,31316.0,Defaulted
19,M,2,Self Employed,UK,60.0,SY13 1QY,26500.0,Own,0,22540.0,Paid
20,M,2,Employed,UK,30.0,IP21 5HS,46500.0,Mortgage,2,31881.0,Defaulted
33,M,11,Self Employed,UK,8850.0,AL5 4DQ,32000.0,Own,3,15627.0,Defaulted
24,F,6,Employed,UK,110.0,KT20 7UQ,52000.0,Rent,0,37833.0,Paid
69,M,25,Employed,UK,7140.0,BA22 9SF,48500.0,Mortgage,1,22618.0,Defaulted
83,F,28,Self Employed,UK,50.0,WA4 3JG,34500.0,Own,0,20386.0,Paid
28,F,10,Unemployed,UK,7330.0,BS10 7PT,51500.0,Rent,1,14633.0,Paid
54,M,20,Self Employed,UK,1750.0,EH10 6RP,38000.0,Own,3,30248.0,Defaulted
59,M,36,Retired,UK,140.0,W11 4LR,50000.0,Mortgage,0,14904.0,Defaulted
39,F,10,Self Employed,UK,2920.0,SO31 4BL,44000.0,Mortgage,1,36080.0,Defaulted
53,F,9,Self Employed,UK,7290.0,PO18 8EU,52000.0,Own,0,30353.0,Paid
40,M,23,Unemployed,UK,0.0,GL1 3NA,51500.0,Own,0,10149.0,Paid
82,M,42,Self Employed,UK,4130.0,DE73 5YE,27000.0,Own,3,23219.0,Defaulted
26,F,3,Self Employed,UK,150.0,GL5 1SX,39000.0,Mortgage,3,32534.0,Defaulted
46,M,3,Self Employed,UK,9300.0,TN1 1SG,21000.0,Mortgage,0,3282.0,Defaulted
19,F,2,Self Employed,UK,5360.0,GU28 9BA,30000.0,Mortgage,1,1674.0,Defaulted
68,F,5,Self Employed,UK,2990.0,FK6 5JU,44000.0,Own,2,3324.0,Defaulted
44,F,3,Unemployed,UK,6000.0,SE26 6UH,52000.0,Own,0,23593.0,Paid
52,M,12,Employed,UK,4950.0,CA11 8SP,51500.0,Own,0,17685.0,Paid
81,M,40,Self Employed,UK,30.0,IV31 6JJ,44500.0,Rent,0,28336.0,Paid
65,M,21,Employed,UK,3320.0,CV22 6NP,25500.0,Own,0,3124.0,Paid
82,M,21,Employed,UK,40.0,WS13 7AT,29500.0,Own,0,13352.0,Paid
73,M,31,Self Employed,UK,4440.0,N13 4AZ,52000.0,Mortgage,1,28768.0,Paid
53,F,33,Self Employed,UK,7910.0,NW3 5LU,35000.0,Own,0,5222.0,Paid
18,F,2,Self Employed,UK,60.0,B90 1PS,37000.0,Mortgage,1,33398.0,Paid
66,M,8,Unemployed,UK,1310.0,CM4 9PS,34500.0,Own,2,30824.0,Defaulted
41,M,10,Unemployed,UK,2610.0,E4 6PL,21000.0,Own,1,7318.0,Paid
62,M,9,Unemployed,UK,1160.0,NE47 9QT,35500.0,Own,0,25811.0,Paid
66,M,26,Self Employed,UK,1750.0,MK19 7DX,46000.0,Mortgage,1,1115.0,Paid
52,M,32,Employed,UK,2370.0,PO33 2AN,35000.0,Own,3,28963.0,Paid
17,M,2,Self Employed,UK,110.0,BD13 3LX,52000.0,Mortgage,1,11315.0,Paid
21,F,2,Unemployed,UK,4040.0,PL16 0LB,50000.0,Rent,1,49997.0,Defaulted
28,F,10,Self Employed,UK,9150.0,TR11 5AH,48500.0,Mortgage,0,37417.0,Defaulted
40,F,5,Self Employed,UK,3880.0,LL46 2SA,37500.0,Own,3,7001.0,Paid
50,M,11,Self Employed,UK,520.0,OX25 5NA,47500.0,Mortgage,3,28760.0,Defaulted
77,F,16,Unemployed,UK,3760.0,PE8 5LE,25000.0,Own,0,16441.0,Paid
79,F,27,Employed,UK,5060.0,E2 9BW,29000.0,Rent,0,24701.0,Paid
58,M,10,Employed,UK,3240.0,WD23 4UA,25500.0,Rent,0,11223.0,Paid
53,M,22,Employed,UK,6160.0,PO6 2ER,30500.0,Own,1,16014.0,Defaulted
25,F,7,Self Employed,UK,3540.0,GU7 1RE,37000.0,Mortgage,0,26393.0,Paid
78,F,42,Unemployed,UK,9900.0,LL16 4RY,25500.0,Mortgage,3,10864.0,Defaulted
79,M,32,Unemployed,UK,3450.0,GU29 0NQ,29000.0,Own,0,26338.0,Paid
79,F,24,Self Employed,UK,1090.0,N5 2NH,46000.0,Own,2,41195.0,Defaulted
55,F,25,Unemployed,UK,6130.0,SE20 8ET,41500.0,Mortgage,0,7140.0,Paid
63,F,4,Unemployed,UK,2470.0,AL5 5PD,21000.0,Own,0,11215.0,Defaulted
62,F,7,Unemployed,UK,1310.0,IV2 3DJ,48000.0,Mortgage,0,45557.0,Defaulted
56,F,7,Self Employed,UK,5730.0,DT4 7JB,50500.0,Own,1,47662.0,Paid
61,F,31,Self Employed,UK,2000.0,BN21 2AH,47500.0,Own,1,923.0,Paid
24,F,5,Employed,UK,350.0,BD23 4AH,22500.0,Rent,0,9370.0,Defaulted
66,F,2,Self Employed,UK,3220.0,BH14 8LT,22000.0,Own,0,7495.0,Paid
18,M,2,Unemployed,UK,1450.0,BT26 6AG,39500.0,Mortgage,0,33385.0,Paid
69,F,20,Employed,UK,80.0,BT26 6DH,32000.0,Mortgage,0,30527.0,Paid
28,M,11,Unemployed,UK,830.0,BT5 5JT,52000.0,Own,1,11843.0,Paid
47,M,12,Self Employed,UK,750.0,BT5 7AF,41500.0,Mortgage,2,7464.0,Paid
39,F,12,Self Employed,UK,60.0,BT56 8HN,21000.0,Own,1,2177.0,Paid
65,F,42,Self Employed,UK,7260.0,BT80 8JB,31500.0,Own,0,5186.0,Defaulted
20,M,3,Unemployed,UK,670.0,BT82 8DX,38000.0,Rent,1,5700.0,Defaulted
53,M,36,Unemployed,UK,7600.0,CO13 9DY,21000.0,Own,0,13542.0,Paid
62,F,9,Unemployed,UK,20.0,DE14 3DZ,51000.0,Own,1,7262.0,Defaulted
39,F,2,Self Employed,UK,2840.0,EX10 9SD,35000.0,Own,1,20712.0,Paid
55,M,33,Self Employed,UK,4200.0,FY8 4QT,40500.0,Own,0,17511.0,Paid
79,F,4,Unemployed,UK,1710.0,GL53 0NG,30500.0,Rent,0,23595.0,Paid
41,M,18,Unemployed,UK,0.0,GL6 9DS,41500.0,Rent,3,17037.0,Defaulted
88,F,42,Unemployed,UK,5700.0,GY2 4AW,49500.0,Mortgage,2,34643.0,Paid
46,M,27,Self Employed,UK,90.0,HA5 3LA,48500.0,Own,0,30037.0,Paid
41,F,2,Self Employed,UK,9770.0,IV20 1RH,43500.0,Own,1,19325.0,Defaulted
88,F,42,Employed,UK,0.0,KY2 5PA,21500.0,Own,0,8644.0,Paid
30,M,13,Self Employed,UK,570.0,LS16 7AD,42500.0,Own,3,38962.0,Defaulted
35,F,17,Employed,UK,9540.0,ME20 7QE,29500.0,Own,0,29433.0,Defaulted
29,M,6,Self Employed,UK,140.0,PA4 0SJ,48500.0,Own,0,39432.0,Paid
45,F,2,Unemployed,UK,1630.0,RH8 0NS,47000.0,Mortgage,1,8332.0,Paid
62,M,9,Self Employed,UK,3880.0,SL3 0BS,21000.0,Rent,2,16683.0,Defaulted
34,F,2,Self Employed,UK,9450.0,SM7 1EE,45000.0,Mortgage,0,20978.0,Defaulted
27,F,7,Employed,UK,1050.0,SP8 4NR,31000.0,Rent,1,14644.0,Paid
83,M,2,Self Employed,UK,6760.0,TN13 3AU,21000.0,Own,0,16895.0,Paid
25,F,3,Unemployed,UK,6430.0,WD7 7HN,28000.0,Mortgage,2,6734.0,Defaulted
22,F,3,Employed,UK,30.0,YO18 7RT,25000.0,Own,3,19124.0,Defaulted
37,M,6,Unemployed,UK,850.0,BA12 9DH,47500.0,Mortgage,2,39889.0,Defaulted
76,F,11,Self Employed,UK,7150.0,BA2 3LB,34000.0,Rent,2,2521.0,Paid
75,F,32,Self Employed,UK,560.0,BH1 3PF,21000.0,Own,0,3463.0,Paid
70,M,38,Self Employed,UK,270.0,BH19 1QN,48000.0,Own,2,8798.0,Paid
18,F,2,Unemployed,UK,4100.0,BH23 2ES,25000.0,Mortgage,0,13548.0,Defaulted
50,M,2,Self Employed,UK,2390.0,BL8 4HA,48000.0,Own,1,2606.0,Paid
73,F,42,Employed,UK,4090.0,BN16 3AT,52000.0,Mortgage,2,43116.0,Defaulted
19,F,2,Self Employed,UK,7520.0,BN20 7TT,52000.0,Mortgage,3,22842.0,Defaulted
78,M,2,Self Employed,UK,30.0,BN27 2RB,31500.0,Mortgage,3,7854.0,Paid
41,M,4,Self Employed,UK,50.0,BN3 6BB,21000.0,Mortgage,0,5342.0,Paid
17,F,2,Self Employed,UK,4620.0,BR3 1EP,35500.0,Mortgage,0,26342.0,Paid
26,M,6,Self Employed,UK,120.0,BR5 1QE,26000.0,Own,2,7207.0,Defaulted
47,F,9,Unemployed,UK,3180.0,BR6 7AG,21000.0,Mortgage,3,2051.0,Paid
27,M,2,Unemployed,UK,4330.0,BS39 4NT,51500.0,Rent,0,48659.0,Paid
25,F,2,Self Employed,UK,6440.0,CA16 6DA,49500.0,Own,2,16075.0,Defaulted
79,M,40,Employed,UK,3140.0,CF36 3LP,38000.0,Rent,2,31641.0,Defaulted
20,F,2,Employed,UK,7180.0,CH43 9RG,28500.0,Own,1,15795.0,Paid
32,M,6,Employed,UK,1560.0,CH61 9PL,43000.0,Own,0,293.0,Paid
43,F,23,Unemployed,UK,9530.0,CM20 2NG,50000.0,Own,0,6378.0,Defaulted
36,M,2,Self Employed,UK,60.0,CM3 4RE,36000.0,Own,1,8423.0,Paid
65,M,27,Self Employed,UK,640.0,CM7 2TT,44000.0,Own,1,20039.0,Paid
29,M,3,Self Employed,UK,5240.0,CT13 9JU,27000.0,Own,0,20750.0,Paid
62,M,32,Employed,UK,7080.0,CV3 2EQ,45500.0,Rent,1,29575.0,Paid
44,F,24,Self Employed,UK,270.0,CW2 5EE,48500.0,Mortgage,0,11573.0,Defaulted
49,F,6,Self Employed,UK,6010.0,DA14 5EZ,33500.0,Mortgage,1,27607.0,Paid
66,M,17,Self Employed,UK,9040.0,DL2 1AG,36000.0,Own,1,16173.0,Paid
67,M,22,Unemployed,UK,3530.0,EH49 7EL,52000.0,Mortgage,0,54455.0,Paid
67,M,36,Unemployed,UK,3260.0,EN5 4PU,35500.0,Mortgage,1,10021.0,Paid
67,M,3,Self Employed,UK,520.0,EX12 2HW,35000.0,Mortgage,0,23732.0,Defaulted
49,F,2,Self Employed,UK,2690.0,EX13 7EN,31500.0,Rent,0,23186.0,Defaulted
45,M,10,Self Employed,UK,2490.0,EX16 4NB,49000.0,Rent,0,16629.0,Paid
32,M,2,Unemployed,UK,1240.0,EX3 0BA,51000.0,Own,2,30207.0,Defaulted
86,F,42,Employed,UK,820.0,G63 0BX,26500.0,Mortgage,0,4238.0,Paid
63,M,15,Employed,UK,3230.0,G77 6QS,30000.0,Mortgage,2,17591.0,Paid
46,M,3,Self Employed,UK,3010.0,GU28 0AB,24000.0,Own,2,4666.0,Defaulted
78,F,12,Self Employed,UK,9480.0,GU29 9LE,30000.0,Own,2,4156.0,Defaulted
72,M,42,Unemployed,UK,2590.0,HG2 8HZ,23000.0,Own,2,12712.0,Defaulted
61,M,13,Self Employed,UK,510.0,HG3 1DR,40000.0,Own,0,26089.0,Paid
25,F,5,Unemployed,UK,2690.0,HP4 3XE,49000.0,Own,3,15549.0,Paid
77,M,42,Unemployed,UK,2260.0,HP8 4JR,49000.0,Mortgage,2,26195.0,Paid
41,M,16,Unemployed,UK,6570.0,IM7 2AG,22000.0,Own,0,12609.0,Defaulted
30,M,7,Self Employed,UK,2330.0,IP13 0DJ,52000.0,Rent,1,17716.0,Paid
38,F,7,Unemployed,UK,1490.0,IV2 5XQ,38500.0,Rent,1,3415.0,Paid
56,M,20,Unemployed,UK,0.0,KT10 0EB,21000.0,Own,3,10164.0,Defaulted
20,F,2,Self Employed,Germany,410.0,KT13 0AD,27500.0,Own,2,11059.0,Defaulted
58,M,32,Self Employed,UK,3220.0,KT22 8NZ,32500.0,Own,2,16150.0,Defaulted
73,F,15,Unemployed,UK,6050.0,KT23 4RD,48000.0,Own,2,20937.0,Defaulted
38,M,6,Unemployed,UK,3630.0,KT3 5JU,49000.0,Own,2,41842.0,Paid
55,M,8,Self Employed,UK,840.0,LE2 1HR,44500.0,Own,0,43055.0,Paid
62,M,21,Unemployed,UK,480.0,LL52 0LD,31500.0,Mortgage,3,25036.0,Defaulted
62,M,6,Unemployed,UK,5370.0,LL61 6PJ,37500.0,Mortgage,0,21305.0,Paid
83,F,20,Unemployed,UK,650.0,M20 2BG,46500.0,Own,0,42450.0,Paid
48,M,5,Self Employed,UK,8300.0,N3 1NJ,21000.0,Own,0,6235.0,Defaulted
64,F,30,Unemployed,UK,400.0,NG12 5FJ,50500.0,Own,1,18285.0,Paid
60,F,2,Self Employed,UK,0.0,NG23 5QY,51000.0,Rent,3,25219.0,Defaulted
38,M,6,Self Employed,UK,10.0,OX2 7QL,49000.0,Mortgage,1,23169.0,Paid
71,F,22,Unemployed,UK,900.0,PA10 2AT,45000.0,Mortgage,0,7473.0,Paid
49,M,24,Unemployed,UK,930.0,PE12 8NS,39000.0,Rent,0,27806.0,Paid
73,F,8,Self Employed,UK,150.0,PH16 5HZ,21000.0,Mortgage,0,12772.0,Paid
46,M,27,Self Employed,UK,20.0,PL29 3SZ,39500.0,Own,0,9479.0,Paid
60,F,4,Self Employed,UK,2900.0,PR4 4RF,22500.0,Own,1,15725.0,Paid
24,F,7,Self Employed,UK,5130.0,PR7 5PA,38000.0,Own,0,35911.0,Paid
34,M,5,Unemployed,UK,6530.0,RG18 9PH,41500.0,Own,2,6874.0,Paid
52,F,2,Employed,UK,930.0,RG40 2JX,32500.0,Own,0,5412.0,Paid
42,M,3,Self Employed,UK,10.0,RG6 5SJ,49000.0,Own,0,3835.0,Defaulted
